Year,month,town,,storey_range,floorArea,flat_model,lease_commence_date,remaining_lease month,resale_price,roomTyp,tenure,price,block_loc,block_num
2023,11,BUKIT BATOK,,01 TO 03,84,Simplified,1987,3,438000,4,62,5214.285714,BT BATOK ST 34,348
2023,11,BUKIT BATOK,,04 TO 06,94,New Generation,1988,10,440000,4,63,4680.851064,BT BATOK WEST AVE 2,423
2023,11,BUKIT BATOK,,07 TO 09,94,New Generation,1988,7,508000,4,63,5404.255319,BT BATOK WEST AVE 4,408
2023,11,BUKIT BATOK,,19 TO 21,90,Model A,2004,11,518800,4,79,5764.444444,BT BATOK WEST AVE 5,395
2023,11,BUKIT BATOK,,10 TO 12,90,Model A,2004,2,526888,4,80,5854.311111,BT BATOK WEST AVE 5,386
2023,11,BUKIT BATOK,,07 TO 09,92,Model A,2004,0,530000,4,80,5760.869565,BT BATOK WEST AVE 5,393
2023,11,BUKIT BATOK,,10 TO 12,93,Model A,2020,4,625000,4,95,6720.430108,BT BATOK WEST AVE 5,435C
2023,11,BUKIT BATOK,,13 TO 15,90,Model A,2005,3,537000,4,80,5966.666667,BT BATOK WEST AVE 5,383
2023,11,BUKIT BATOK,,16 TO 18,86,Model A,2005,2,500000,4,80,5813.953488,BT BATOK WEST AVE 5,385
2023,11,BUKIT BATOK,,01 TO 03,93,Model A,2020,3,525000,4,95,5645.16129,BT BATOK WEST AVE 5,436A
2023,11,BUKIT BATOK,,04 TO 06,93,Model A,2020,3,600000,4,95,6451.612903,BT BATOK WEST AVE 5,435B
2023,11,BUKIT BATOK,,16 TO 18,93,Model A,2019,5,630000,4,94,6774.193548,BT BATOK WEST AVE 6,450C
2023,11,BUKIT BATOK,,04 TO 06,103,Model A,1984,2,525000,4,60,5097.087379,BT BATOK WEST AVE 6,131
2023,11,BUKIT BATOK,,07 TO 09,103,Model A,1984,1,545000,4,60,5291.262136,BT BATOK WEST AVE 6,130
2023,11,BUKIT BATOK,,04 TO 06,93,Model A,2019,4,545000,4,94,5860.215054,BT BATOK WEST AVE 6,453B
2023,11,BUKIT BATOK,,10 TO 12,103,Model A,1984,0,510000,4,60,4951.456311,BT BATOK WEST AVE 6,129
2023,11,BUKIT BATOK,,07 TO 09,93,Model A,2019,4,631000,4,94,6784.946237,BT BATOK WEST AVE 6,451B
2023,11,BUKIT BATOK,,13 TO 15,93,Model A,2019,11,655000,4,94,7043.010753,BT BATOK WEST AVE 8,461A
2023,11,BUKIT BATOK,,07 TO 09,93,Model A,2019,11,613000,4,94,6591.397849,BT BATOK WEST AVE 8,461D
2023,11,BUKIT BATOK,,07 TO 09,92,Model A,2019,4,600000,4,94,6521.73913,BT BATOK WEST AVE 8,445A
2023,11,BUKIT BATOK,,13 TO 15,93,Model A,2019,11,660000,4,94,7096.774194,BT BATOK WEST AVE 8,461A
2023,11,BUKIT BATOK,,04 TO 06,92,Model A,2019,3,580000,4,94,6304.347826,BT BATOK WEST AVE 8,445B
2023,11,BUKIT BATOK,,01 TO 03,92,Model A,2019,5,555000,4,94,6032.608696,BT BATOK WEST AVE 8,443C
2023,11,BUKIT BATOK,,07 TO 09,92,Model A,2019,5,560000,4,94,6086.956522,BT BATOK WEST AVE 8,443D
2023,11,BUKIT BATOK,,13 TO 15,93,Model A,2019,11,645000,4,94,6935.483871,BT BATOK WEST AVE 8,461D
2023,11,BUKIT BATOK,,01 TO 03,93,Model A,2019,11,600000,4,94,6451.612903,BT BATOK WEST AVE 8,461C
2023,11,BUKIT BATOK,,13 TO 15,92,Model A,2019,3,628888,4,94,6835.73913,BT BATOK WEST AVE 8,445B
2023,11,BUKIT BATOK,,07 TO 09,92,Model A,2019,5,585000,4,94,6358.695652,BT BATOK WEST AVE 8,440D
2023,11,BUKIT BATOK,,07 TO 09,93,Model A,2019,11,620000,4,94,6666.666667,BT BATOK WEST AVE 8,461D
2023,11,BUKIT BATOK,,07 TO 09,92,Model A,2019,4,610000,4,94,6630.434783,BT BATOK WEST AVE 8,440D
2023,11,BUKIT BATOK,,07 TO 09,92,Model A,2019,4,620000,4,94,6739.130435,BT BATOK WEST AVE 8,442A
2023,11,BUKIT BATOK,,16 TO 18,93,Model A,2019,0,637500,4,95,6854.83871,BT BATOK WEST AVE 8,461D
2023,11,BUKIT BATOK,,04 TO 06,93,Model A,2019,10,630000,4,94,6774.193548,BT BATOK WEST AVE 8,461D
2023,11,BUKIT BATOK,,01 TO 03,92,Model A,2019,4,518000,4,94,5630.434783,BT BATOK WEST AVE 8,443B
2023,11,BUKIT BATOK,,16 TO 18,92,Model A,2019,2,668000,4,94,7260.869565,BT BATOK WEST AVE 8,445B
2023,11,BUKIT BATOK,,07 TO 09,93,Model A,2019,5,618000,4,94,6645.16129,BT BATOK WEST AVE 9,448C
2023,11,BUKIT BATOK,,04 TO 06,93,Model A,2019,5,585000,4,94,6290.322581,BT BATOK WEST AVE 9,449A
2023,11,BUKIT BATOK,,13 TO 15,93,Model A,2019,4,690000,4,94,7419.354839,BT BATOK WEST AVE 9,449B
2023,11,BUKIT BATOK,,16 TO 18,93,Model A,2019,4,660000,4,94,7096.774194,BT BATOK WEST AVE 9,449A
2023,11,BUKIT BATOK,,16 TO 18,93,Model A,2019,4,628000,4,94,6752.688172,BT BATOK WEST AVE 9,449A
2023,11,BUKIT BATOK,,13 TO 15,93,Model A,2019,4,595000,4,94,6397.849462,BT BATOK WEST AVE 9,449B
2023,11,BUKIT BATOK,,07 TO 09,150,Model A,1985,2,820000,5,60,5466.666667,BT BATOK CTRL,103
2023,11,BUKIT BATOK,,34 TO 36,113,Improved,2019,3,923000,5,94,8168.141593,BT BATOK EAST AVE 6,292C
2023,11,BUKIT BATOK,,25 TO 27,113,Improved,2019,3,916888,5,94,8114.053097,BT BATOK ST 21,293A
2023,11,BUKIT BATOK,,04 TO 06,113,Improved,2019,2,823000,5,94,7283.185841,BT BATOK ST 21,293B
2023,11,BUKIT BATOK,,22 TO 24,119,Improved,1997,8,758888,5,72,6377.210084,BT BATOK ST 22,298
2023,11,BUKIT BATOK,,31 TO 33,113,Premium Apartment,2018,4,920000,5,93,8141.59292,BT BATOK ST 22,296A
2023,11,BUKIT BATOK,,13 TO 15,121,Improved,1998,4,662000,5,73,5471.07438,BT BATOK ST 24,291C
2023,11,BUKIT BATOK,,07 TO 09,130,Improved,1987,7,620000,5,62,4769.230769,BT BATOK WEST AVE 2,426
2023,11,BUKIT BATOK,,10 TO 12,115,Improved,2019,5,755000,5,94,6565.217391,BT BATOK WEST AVE 6,452A
2023,11,BUKIT BATOK,,13 TO 15,115,Premium Apartment,2017,9,863000,5,92,7504.347826,BT BATOK WEST AVE 6,194A
2023,11,BUKIT BATOK,,13 TO 15,132,Model A,1985,4,718000,5,60,5439.393939,BT BATOK WEST AVE 6,110
2023,11,BUKIT BATOK,,07 TO 09,113,Improved,2019,5,788000,5,94,6973.451327,BT BATOK WEST AVE 6,452A
2023,11,BUKIT BATOK,,10 TO 12,115,Improved,2019,5,765000,5,94,6652.173913,BT BATOK WEST AVE 6,453A
2023,11,BUKIT BATOK,,34 TO 36,112,Premium Apartment,2017,9,935000,5,92,8348.214286,BT BATOK WEST AVE 6,194B
2023,11,BUKIT BATOK,,01 TO 03,113,Improved,2019,4,706000,5,94,6247.787611,BT BATOK WEST AVE 6,450B
2023,11,BUKIT BATOK,,13 TO 15,115,Improved,2019,5,778000,5,94,6765.217391,BT BATOK WEST AVE 6,453A
2023,11,BUKIT BATOK,,16 TO 18,115,Improved,2019,4,795000,5,94,6913.043478,BT BATOK WEST AVE 6,452A
2023,11,BUKIT BATOK,,22 TO 24,115,Improved,2019,4,820000,5,94,7130.434783,BT BATOK WEST AVE 6,453A
2023,11,BUKIT BATOK,,07 TO 09,114,Improved,2019,11,820000,5,94,7192.982456,BT BATOK WEST AVE 8,461B
2023,11,BUKIT BATOK,,13 TO 15,114,Improved,2019,11,678000,5,94,5947.368421,BT BATOK WEST AVE 8,461B
2023,11,BUKIT BATOK,,13 TO 15,112,Improved,2019,3,788000,5,94,7035.714286,BT BATOK WEST AVE 8,446A
2023,11,BUKIT BATOK,,13 TO 15,112,Improved,2019,4,760888,5,94,6793.642857,BT BATOK WEST AVE 8,442A
2023,11,BUKIT BATOK,,13 TO 15,112,Improved,2019,5,745000,5,94,6651.785714,BT BATOK WEST AVE 8,442A
2023,11,BUKIT BATOK,,13 TO 15,114,Improved,2019,10,780000,5,94,6842.105263,BT BATOK WEST AVE 8,461C
2023,11,BUKIT BATOK,,04 TO 06,112,Improved,2019,4,707000,5,94,6312.5,BT BATOK WEST AVE 8,440B
2023,11,BUKIT BATOK,,01 TO 03,112,Improved,2019,2,720000,5,94,6428.571429,BT BATOK WEST AVE 8,445A
2023,11,BUKIT BATOK,,04 TO 06,112,Improved,2019,4,718000,5,94,6410.714286,BT BATOK WEST AVE 8,440C
2023,11,BUKIT BATOK,,13 TO 15,143,Maisonette,1997,11,1030000,0,72,7202.797203,BT BATOK CTRL,627
2023,11,BUKIT BATOK,,13 TO 15,150,Maisonette,1985,6,930000,0,60,6200,BT BATOK CTRL,120
2023,11,BUKIT BATOK,,04 TO 06,145,Apartment,1985,8,860000,0,60,5931.034483,BT BATOK CTRL,122
2023,11,BUKIT BATOK,,10 TO 12,141,Apartment,1985,8,815000,0,60,5780.141844,BT BATOK EAST AVE 3,221
2023,11,BUKIT BATOK,,10 TO 12,150,Maisonette,1984,1,950888,0,60,6339.253333,BT BATOK ST 11,140
2023,11,BUKIT BATOK,,04 TO 06,141,Apartment,1985,7,805000,0,60,5709.219858,BT BATOK ST 21,218
2023,11,BUKIT BATOK,,13 TO 15,144,Apartment,1998,4,1000000,0,73,6944.444444,BT BATOK ST 25,288B
2023,11,BUKIT BATOK,,10 TO 12,148,Maisonette,1987,7,788000,0,62,5324.324324,BT BATOK ST 31,354
2023,11,BUKIT BATOK,,10 TO 12,148,Maisonette,1987,6,825000,0,62,5574.324324,BT BATOK ST 31,354
2023,11,BUKIT BATOK,,01 TO 03,146,Maisonette,1987,2,808888,0,62,5540.328767,BT BATOK ST 52,524
2023,11,BUKIT BATOK,,04 TO 06,148,Apartment,1993,6,792000,0,68,5351.351351,BT BATOK WEST AVE 7,402
2023,12,BUKIT BATOK,,13 TO 15,38,Model A,2020,4,325000,2,95,8552.631579,BT BATOK WEST AVE 5,435B
2023,12,BUKIT BATOK,,10 TO 12,47,Model A,2020,2,348000,2,95,7404.255319,BT BATOK WEST AVE 5,435B
2023,12,BUKIT BATOK,,19 TO 21,47,Model A,2019,4,380000,2,94,8085.106383,BT BATOK WEST AVE 6,451A
2023,12,BUKIT BATOK,,22 TO 24,47,Model A,2019,4,350000,2,94,7446.808511,BT BATOK WEST AVE 6,450A
2023,12,BUKIT BATOK,,19 TO 21,38,Model A,2019,3,336000,2,94,8842.105263,BT BATOK WEST AVE 6,451A
2023,12,BUKIT BATOK,,04 TO 06,37,Model A,2019,4,315000,2,94,8513.513514,BT BATOK WEST AVE 8,441A
2023,12,BUKIT BATOK,,04 TO 06,38,Model A,2019,2,316000,2,94,8315.789474,BT BATOK WEST AVE 8,445B
2023,12,BUKIT BATOK,,10 TO 12,37,Model A,2019,3,330000,2,94,8918.918919,BT BATOK WEST AVE 8,441A
2023,12,BUKIT BATOK,,16 TO 18,47,Model A,2019,4,365000,2,94,7765.957447,BT BATOK WEST AVE 9,448C
2023,12,BUKIT BATOK,,10 TO 12,47,Model A,2019,4,370000,2,94,7872.340426,BT BATOK WEST AVE 9,448A
2023,12,BUKIT BATOK,,04 TO 06,67,New Generation,1985,4,388000,3,60,5791.044776,BT BATOK CTRL,227
2023,12,BUKIT BATOK,,04 TO 06,64,Simplified,1988,5,343000,3,63,5359.375,BT BATOK EAST AVE 3,280
2023,12,BUKIT BATOK,,04 TO 06,67,New Generation,1985,11,370888,3,60,5535.641791,BT BATOK EAST AVE 3,230
2023,12,BUKIT BATOK,,04 TO 06,67,New Generation,1985,7,405000,3,60,6044.776119,BT BATOK EAST AVE 5,231
2023,12,BUKIT BATOK,,10 TO 12,67,New Generation,1986,0,372000,3,62,5552.238806,BT BATOK EAST AVE 5,238
2023,12,BUKIT BATOK,,01 TO 03,67,New Generation,1985,1,353000,3,61,5268.656716,BT BATOK EAST AVE 5,234
2023,12,BUKIT BATOK,,10 TO 12,67,New Generation,1986,11,371000,3,61,5537.313433,BT BATOK EAST AVE 5,238
2023,12,BUKIT BATOK,,04 TO 06,67,New Generation,1998,2,372000,3,73,5552.238806,BT BATOK ST 11,150
2023,12,BUKIT BATOK,,22 TO 24,68,Model A,2019,3,518000,3,94,7617.647059,BT BATOK ST 21,293D
2023,12,BUKIT BATOK,,04 TO 06,68,Premium Apartment,2018,3,475000,3,93,6985.294118,BT BATOK ST 22,296B
2023,12,BUKIT BATOK,,01 TO 03,68,New Generation,1987,10,355000,3,62,5220.588235,BT BATOK ST 31,360
2023,12,BUKIT BATOK,,04 TO 06,68,New Generation,1987,9,378000,3,62,5558.823529,BT BATOK ST 31,364
2023,12,BUKIT BATOK,,04 TO 06,64,Simplified,1987,11,360000,3,62,5625,BT BATOK ST 33,327
2023,12,BUKIT BATOK,,04 TO 06,73,Model A,1986,9,390000,3,61,5342.465753,BT BATOK ST 52,536
2023,12,BUKIT BATOK,,10 TO 12,60,Improved,1987,6,390000,3,62,6500,BT BATOK ST 52,523
2023,12,BUKIT BATOK,,01 TO 03,60,Improved,1987,5,310000,3,62,5166.666667,BT BATOK ST 52,523
2023,12,BUKIT BATOK,,01 TO 03,64,Simplified,1988,10,370000,3,63,5781.25,BT BATOK WEST AVE 4,415
2023,12,BUKIT BATOK,,01 TO 03,68,Model A,2020,2,445000,3,95,6544.117647,BT BATOK WEST AVE 5,436A
2023,12,BUKIT BATOK,,10 TO 12,68,Model A,2020,2,450000,3,95,6617.647059,BT BATOK WEST AVE 5,436A
2023,12,BUKIT BATOK,,07 TO 09,59,Improved,1985,2,380000,3,60,6440.677966,BT BATOK WEST AVE 6,109
2023,12,BUKIT BATOK,,19 TO 21,67,Model A,2019,5,506088,3,94,7553.552239,BT BATOK WEST AVE 6,451A
2023,12,BUKIT BATOK,,01 TO 03,67,Model A,2019,4,450000,3,94,6716.41791,BT BATOK WEST AVE 6,451A
2023,12,BUKIT BATOK,,07 TO 09,67,Model A,2019,4,430000,3,94,6417.910448,BT BATOK WEST AVE 8,443D
2023,12,BUKIT BATOK,,04 TO 06,67,New Generation,1984,7,378000,3,59,5641.791045,BT BATOK WEST AVE 8,181
2023,12,BUKIT BATOK,,07 TO 09,67,Model A,2019,5,452888,3,94,6759.522388,BT BATOK WEST AVE 8,440A
2023,12,BUKIT BATOK,,07 TO 09,73,Model A,1984,11,373800,3,59,5120.547945,BT BATOK WEST AVE 8,169
2023,12,BUKIT BATOK,,10 TO 12,68,Model A,2019,4,450000,3,94,6617.647059,BT BATOK WEST AVE 9,448A
2023,12,BUKIT BATOK,,01 TO 03,102,Model A,1997,8,607000,4,72,5950.980392,BT BATOK CTRL,623
2023,12,BUKIT BATOK,,04 TO 06,91,New Generation,1985,4,460000,4,60,5054.945055,BT BATOK CTRL,123
2023,12,BUKIT BATOK,,07 TO 09,104,Model A,1985,4,600000,4,60,5769.230769,BT BATOK CTRL,106
2023,12,BUKIT BATOK,,01 TO 03,103,Model A,1985,7,435000,4,60,4223.300971,BT BATOK EAST AVE 4,260
2023,12,BUKIT BATOK,,01 TO 03,93,New Generation,1985,11,450000,4,60,4838.709677,BT BATOK EAST AVE 5,240
2023,12,BUKIT BATOK,,19 TO 21,93,Model A,2019,2,700000,4,94,7526.88172,BT BATOK EAST AVE 6,292B
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2019,2,650000,4,94,6989.247312,BT BATOK EAST AVE 6,292B
2023,12,BUKIT BATOK,,04 TO 06,104,Model A,1984,1,490000,4,60,4711.538462,BT BATOK ST 11,164
2023,12,BUKIT BATOK,,13 TO 15,105,Model A,1984,8,515000,4,59,4904.761905,BT BATOK ST 11,161
2023,12,BUKIT BATOK,,22 TO 24,93,Model A,2019,2,725888,4,94,7805.247312,BT BATOK ST 21,293D
2023,12,BUKIT BATOK,,13 TO 15,93,Model A,2019,2,725000,4,94,7795.698925,BT BATOK ST 21,293D
2023,12,BUKIT BATOK,,04 TO 06,104,Model A,1983,9,515000,4,58,4951.923077,BT BATOK ST 21,208
2023,12,BUKIT BATOK,,04 TO 06,104,Model A,1983,9,515000,4,58,4951.923077,BT BATOK ST 21,207
2023,12,BUKIT BATOK,,10 TO 12,108,Model A,1985,5,538000,4,60,4981.481481,BT BATOK ST 21,211
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2019,1,620000,4,94,6666.666667,BT BATOK ST 21,293D
2023,12,BUKIT BATOK,,16 TO 18,102,Model A,1997,1,588000,4,73,5764.705882,BT BATOK ST 24,290E
2023,12,BUKIT BATOK,,16 TO 18,103,Model A,1998,2,593000,4,73,5757.281553,BT BATOK ST 24,291D
2023,12,BUKIT BATOK,,10 TO 12,102,Model A,1998,2,525000,4,73,5147.058824,BT BATOK ST 25,289E
2023,12,BUKIT BATOK,,07 TO 09,102,Model A,1998,7,548000,4,73,5372.54902,BT BATOK ST 25,289G
2023,12,BUKIT BATOK,,01 TO 03,84,Simplified,1988,2,440000,4,63,5238.095238,BT BATOK ST 31,371
2023,12,BUKIT BATOK,,04 TO 06,93,New Generation,1985,6,470000,4,60,5053.763441,BT BATOK ST 31,308
2023,12,BUKIT BATOK,,04 TO 06,84,Simplified,1987,7,458000,4,62,5452.380952,BT BATOK ST 52,509
2023,12,BUKIT BATOK,,04 TO 06,84,Simplified,1986,0,440000,4,62,5238.095238,BT BATOK ST 52,510
2023,12,BUKIT BATOK,,10 TO 12,92,Model A,2004,11,520000,4,79,5652.173913,BT BATOK WEST AVE 5,392
2023,12,BUKIT BATOK,,25 TO 27,92,Model A,2005,3,555000,4,80,6032.608696,BT BATOK WEST AVE 5,383
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2020,3,588000,4,95,6322.580645,BT BATOK WEST AVE 5,436A
2023,12,BUKIT BATOK,,19 TO 21,90,Model A,2005,2,575000,4,80,6388.888889,BT BATOK WEST AVE 5,385
2023,12,BUKIT BATOK,,10 TO 12,93,Model A,2020,3,615000,4,95,6612.903226,BT BATOK WEST AVE 5,435C
2023,12,BUKIT BATOK,,10 TO 12,93,Model A,2020,3,616000,4,95,6623.655914,BT BATOK WEST AVE 5,435B
2023,12,BUKIT BATOK,,01 TO 03,93,Model A,2020,3,550000,4,95,5913.978495,BT BATOK WEST AVE 5,436A
2023,12,BUKIT BATOK,,16 TO 18,92,Model A,2004,10,530000,4,79,5760.869565,BT BATOK WEST AVE 5,391
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2020,2,595000,4,95,6397.849462,BT BATOK WEST AVE 5,436A
2023,12,BUKIT BATOK,,07 TO 09,93,Model A,2020,2,613000,4,95,6591.397849,BT BATOK WEST AVE 5,436A
2023,12,BUKIT BATOK,,13 TO 15,93,Model A,2019,5,633000,4,94,6806.451613,BT BATOK WEST AVE 6,453A
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2019,4,585000,4,94,6290.322581,BT BATOK WEST AVE 6,450B
2023,12,BUKIT BATOK,,01 TO 03,104,Model A,1985,6,515000,4,60,4951.923077,BT BATOK WEST AVE 6,108
2023,12,BUKIT BATOK,,16 TO 18,93,Model A,2019,4,635000,4,94,6827.956989,BT BATOK WEST AVE 6,450C
2023,12,BUKIT BATOK,,07 TO 09,105,Model A,1984,8,485000,4,59,4619.047619,BT BATOK WEST AVE 6,119
2023,12,BUKIT BATOK,,13 TO 15,93,Model A,2019,4,640000,4,94,6881.72043,BT BATOK WEST AVE 6,450C
2023,12,BUKIT BATOK,,07 TO 09,100,Model A,1997,6,580000,4,72,5800,BT BATOK WEST AVE 6,193
2023,12,BUKIT BATOK,,07 TO 09,103,Model A,1984,11,495888,4,59,4814.446602,BT BATOK WEST AVE 6,130
2023,12,BUKIT BATOK,,01 TO 03,93,Model A,2019,3,548000,4,94,5892.473118,BT BATOK WEST AVE 6,453B
2023,12,BUKIT BATOK,,10 TO 12,93,Model A,2019,3,623000,4,94,6698.924731,BT BATOK WEST AVE 6,453B
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2019,10,602000,4,94,6473.11828,BT BATOK WEST AVE 8,461D
2023,12,BUKIT BATOK,,04 TO 06,92,Model A,2019,4,618000,4,94,6717.391304,BT BATOK WEST AVE 8,443B
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2019,10,605000,4,94,6505.376344,BT BATOK WEST AVE 8,461D
2023,12,BUKIT BATOK,,01 TO 03,92,Model A,2019,4,550000,4,94,5978.26087,BT BATOK WEST AVE 8,442B
2023,12,BUKIT BATOK,,01 TO 03,92,Model A,2019,4,545000,4,94,5923.913043,BT BATOK WEST AVE 8,443C
2023,12,BUKIT BATOK,,07 TO 09,93,Model A,2019,10,610000,4,94,6559.139785,BT BATOK WEST AVE 8,461D
2023,12,BUKIT BATOK,,10 TO 12,93,Model A,2019,10,640000,4,94,6881.72043,BT BATOK WEST AVE 8,461B
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2019,10,608888,4,94,6547.182796,BT BATOK WEST AVE 8,461C
2023,12,BUKIT BATOK,,04 TO 06,93,Model A,2019,4,568000,4,94,6107.526882,BT BATOK WEST AVE 9,449B
2023,12,BUKIT BATOK,,16 TO 18,93,Model A,2019,4,656800,4,94,7062.365591,BT BATOK WEST AVE 9,449B
2023,12,BUKIT BATOK,,34 TO 36,113,Improved,2019,2,935000,5,94,8274.336283,BT BATOK EAST AVE 6,292C
2023,12,BUKIT BATOK,,28 TO 30,113,Improved,2019,2,890000,5,94,7876.106195,BT BATOK ST 21,293A
2023,12,BUKIT BATOK,,10 TO 12,122,Improved,1997,2,690100,5,73,5656.557377,BT BATOK ST 25,289A
2023,12,BUKIT BATOK,,04 TO 06,118,Improved,2004,0,650000,5,80,5508.474576,BT BATOK WEST AVE 5,387
2023,12,BUKIT BATOK,,07 TO 09,113,Improved,2019,4,760888,5,94,6733.522124,BT BATOK WEST AVE 6,450C
2023,12,BUKIT BATOK,,25 TO 27,112,Premium Apartment,2017,8,880000,5,92,7857.142857,BT BATOK WEST AVE 6,194A
2023,12,BUKIT BATOK,,07 TO 09,127,Improved,1989,3,656888,5,64,5172.346457,BT BATOK WEST AVE 6,186
2023,12,BUKIT BATOK,,07 TO 09,113,Improved,2019,4,780000,5,94,6902.654867,BT BATOK WEST AVE 6,452A
2023,12,BUKIT BATOK,,10 TO 12,112,Improved,2019,4,730000,5,94,6517.857143,BT BATOK WEST AVE 8,443A
2023,12,BUKIT BATOK,,07 TO 09,114,Improved,2019,10,765000,5,94,6710.526316,BT BATOK WEST AVE 8,461D
2023,12,BUKIT BATOK,,13 TO 15,121,3Gen,2019,10,845888,5,94,6990.809917,BT BATOK WEST AVE 8,461A
2023,12,BUKIT BATOK,,13 TO 15,114,Improved,2019,10,808000,5,94,7087.719298,BT BATOK WEST AVE 8,461C
2023,12,BUKIT BATOK,,10 TO 12,114,Improved,2019,9,820000,5,94,7192.982456,BT BATOK WEST AVE 8,461B
2023,12,BUKIT BATOK,,01 TO 03,155,Maisonette,1985,7,835000,0,60,5387.096774,BT BATOK CTRL,122
2023,12,BUKIT BATOK,,10 TO 12,150,Maisonette,1985,9,860000,0,60,5733.333333,BT BATOK CTRL,125
2023,12,BUKIT BATOK,,01 TO 03,157,Maisonette,1985,2,750000,0,60,4777.070064,BT BATOK EAST AVE 3,222
2023,12,BUKIT BATOK,,01 TO 03,146,Maisonette,1987,2,808000,0,62,5534.246575,BT BATOK ST 52,524
